kbo_player_id,team,player_name,position_group,source_level,sample,seasons,contact,power,plate_discipline,bat_control,timing,bunt,speed,baserunning_judgment,fielding_range,catching,throwing_power,throwing_accuracy,fielding_judgment,composure,leadership,aggressiveness,pitcher_velocity,pitcher_stuff,pitcher_command,pitcher_movement,pitcher_stamina,pitcher_pitchability,pitcher_strikeout,pitcher_walk_control,pitcher_composure,pitch_four_seam,pitch_sinker,pitch_cutter,pitch_changeup,pitch_slider,pitch_curve,pitch_splitter,pitch_sweeper,pitch_knuckleball,formula_version
66917,SSG 랜더스,김찬형,IF,KBO_2024_2025,87,2024+2025,9,9,9,9,9,1,9,10,11,11,12,11,11,10,9,10,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
52803,SSG 랜더스,김태윤,IF,KBO_2024_2025,4,2025,11,11,11,11,11,1,11,11,11,11,11,11,11,11,7,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
67893,SSG 랜더스,박성한,IF,KBO_2024_2025,1102,2024+2025,15,13,17,15,15,1,13,12,15,13,15,11,14,14,11,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
54805,SSG 랜더스,박지환,IF,KBO_2024_2025,317,2024+2025,10,8,8,10,9,1,12,12,10,10,10,10,10,10,7,10,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
52804,SSG 랜더스,석정우,IF,KBO_2024_2025,54,2025,11,12,11,11,11,1,10,10,10,10,11,9,10,11,9,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
66864,SSG 랜더스,안상현,IF,KBO_2024_2025,364,2024+2025,11,12,8,10,10,1,14,13,10,12,13,12,10,10,10,13,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
54812,SSG 랜더스,정준재,IF,KBO_2024_2025,682,2024+2025,13,9,14,13,12,1,15,14,13,12,14,11,14,13,9,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
55894,SSG 랜더스,최윤석,IF,FUTURES_2024_2025,278,2025,7,6,7,7,7,1,9,10,9,9,9,9,9,8,6,9,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
75847,SSG 랜더스,최정,IF,KBO_2024_2025,956,2024+2025,12,18,15,12,13,1,11,13,9,10,9,11,10,14,15,12,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
68868,SSG 랜더스,최준우,IF,KBO_2024_2025,226,2024+2025,8,9,15,9,10,1,12,13,12,10,12,9,12,12,9,10,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
50840,SSG 랜더스,현원회,IF,KBO_2024_2025,63,2024+2025,12,11,10,11,11,1,10,10,12,12,12,12,12,11,8,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
55897,SSG 랜더스,홍대인,IF,KBO_2024_2025,5,2025,11,11,11,11,11,1,11,11,11,11,11,11,11,11,8,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
62934,SSG 랜더스,김성욱,OF,KBO_2024_2025,544,2024+2025,8,12,9,9,9,1,13,12,12,12,10,13,12,10,11,12,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
69825,SSG 랜더스,김창평,OF,KBO_2024_2025,9,2024,11,11,11,11,11,1,10,10,8,8,8,9,9,9,7,9,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
50868,SSG 랜더스,류효승,OF,KBO_2024_2025,105,2024+2025,12,14,10,11,12,1,11,10,11,11,11,11,11,11,10,12,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
51860,SSG 랜더스,박정빈,OF,FUTURES_2024_2025,189,2024+2025,11,9,11,11,11,1,10,10,9,9,9,9,9,10,7,9,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
53827,SSG 랜더스,에레디아,OF,KBO_2024_2025,1006,2024+2025,17,16,11,15,16,1,10,10,14,12,12,10,13,12,13,12,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
60558,SSG 랜더스,오태곤,OF,KBO_2024_2025,517,2024+2025,10,14,15,10,10,1,15,13,10,8,8,9,11,12,12,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
54806,SSG 랜더스,이승민,OF,KBO_2024_2025,5,2025,11,11,11,11,11,1,11,11,11,11,11,11,11,11,7,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
67807,SSG 랜더스,이정범,OF,KBO_2024_2025,3,2025,11,11,11,11,11,1,11,11,11,11,11,11,11,11,9,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
52807,SSG 랜더스,임근우,OF,KBO_2024_2025,5,2025,11,11,11,11,11,1,11,11,11,11,11,11,11,11,9,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
69804,SSG 랜더스,채현우,OF,KBO_2024_2025,52,2025,9,11,9,9,9,1,12,12,11,10,10,9,10,10,10,12,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
50854,SSG 랜더스,최지훈,OF,KBO_2024_2025,1117,2024+2025,15,12,12,15,14,1,16,14,12,8,10,9,13,13,11,12,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
69813,SSG 랜더스,하재훈,OF,KBO_2024_2025,378,2024+2025,8,14,8,8,8,1,13,13,11,9,10,9,11,10,12,12,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
62895,SSG 랜더스,한유섬,OF,KBO_2024_2025,1034,2024+2025,13,16,12,12,12,1,11,12,10,8,11,10,13,13,15,12,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
51867,SSG 랜더스,김건우,P,KBO_2024_2025,301,2025,,,,,,,,,,,,,,,,,12,14,9,15,13,12,15,5,12,10,,,11,10,10,,,,kbo-player-abilities-2024-2025-v1
77829,SSG 랜더스,김광현,P,KBO_2024_2025,1345,2024+2025,,,,,,,,,,,,,,,,,11,14,13,11,18,15,16,14,12,10,,,10,11,10,10,,,kbo-player-abilities-2024-2025-v1
68043,SSG 랜더스,김민,P,KBO_2024_2025,602,2024+2025,,,,,,,,,,,,,,,,,12,14,15,12,11,16,16,15,16,,10,10,10,11,,,,,kbo-player-abilities-2024-2025-v1
65343,SSG 랜더스,김택형,P,KBO_2024_2025,132,2024+2025,,,,,,,,,,,,,,,,,9,11,11,13,10,11,8,11,13,10,,,,10,,10,,,kbo-player-abilities-2024-2025-v1
73211,SSG 랜더스,노경은,P,KBO_2024_2025,670,2024+2025,,,,,,,,,,,,,,,,,12,14,14,16,11,15,15,14,17,10,10,,,10,10,10,,,kbo-player-abilities-2024-2025-v1
62869,SSG 랜더스,문승원,P,KBO_2024_2025,717,2024+2025,,,,,,,,,,,,,,,,,11,8,12,8,16,10,6,14,11,11,10,,11,10,10,10,,,kbo-player-abilities-2024-2025-v1
54802,SSG 랜더스,박기호,P,KBO_2024_2025,110,2025,,,,,,,,,,,,,,,,,8,9,11,10,11,9,7,11,12,9,,,10,10,10,,,,kbo-player-abilities-2024-2025-v1
54807,SSG 랜더스,박성빈,P,KBO_2024_2025,9,2024,,,,,,,,,,,,,,,,,8,8,10,9,10,9,7,11,9,,,,,,,,,,kbo-player-abilities-2024-2025-v1
50812,SSG 랜더스,박시후,P,KBO_2024_2025,301,2024+2025,,,,,,,,,,,,,,,,,10,9,10,11,11,9,7,8,13,10,10,,10,10,10,,,,kbo-player-abilities-2024-2025-v1
60841,SSG 랜더스,박종훈,P,KBO_2024_2025,254,2024+2025,,,,,,,,,,,,,,,,,4,9,8,7,13,7,7,6,8,10,9,,10,,10,,,,kbo-player-abilities-2024-2025-v1
69839,SSG 랜더스,백승건,P,KBO_2024_2025,51,2024,,,,,,,,,,,,,,,,,8,9,9,9,9,9,9,9,9,,,,,,,,,,kbo-player-abilities-2024-2025-v1
61895,SSG 랜더스,서진용,P,KBO_2024_2025,218,2024+2025,,,,,,,,,,,,,,,,,7,11,10,11,9,10,11,8,10,10,,,,,,10,,,kbo-player-abilities-2024-2025-v1
53898,SSG 랜더스,송영진,P,KBO_2024_2025,744,2024+2025,,,,,,,,,,,,,,,,,10,8,9,7,15,8,6,10,8,9,,,,9,10,10,,,kbo-player-abilities-2024-2025-v1
55860,SSG 랜더스,신지환,P,KBO_2024_2025,4,2025,,,,,,,,,,,,,,,,,9,11,11,12,10,12,12,12,12,10,,,,,,,,,kbo-player-abilities-2024-2025-v1
54833,SSG 랜더스,앤더슨,P,KBO_2024_2025,1190,2024+2025,,,,,,,,,,,,,,,,,16,17,15,15,18,17,18,15,18,12,,10,11,11,11,,,,kbo-player-abilities-2024-2025-v1
64861,SSG 랜더스,이건욱,P,KBO_2024_2025,106,2024,,,,,,,,,,,,,,,,,8,8,7,7,10,7,9,8,6,,,,,,,,,,kbo-player-abilities-2024-2025-v1
53892,SSG 랜더스,이로운,P,KBO_2024_2025,582,2024+2025,,,,,,,,,,,,,,,,,13,13,13,13,11,14,13,12,16,10,,,10,11,10,,,,kbo-player-abilities-2024-2025-v1
51895,SSG 랜더스,장지훈,P,KBO_2024_2025,101,2024,,,,,,,,,,,,,,,,,8,10,12,11,10,11,8,12,12,,,,,,,,,,kbo-player-abilities-2024-2025-v1
52809,SSG 랜더스,전영준,P,KBO_2024_2025,228,2025,,,,,,,,,,,,,,,,,10,13,11,12,12,12,15,10,12,10,,,,10,10,10,,,kbo-player-abilities-2024-2025-v1
66858,SSG 랜더스,정동윤,P,KBO_2024_2025,89,2024+2025,,,,,,,,,,,,,,,,,10,11,9,10,11,10,13,8,8,10,10,10,,10,10,10,,,kbo-player-abilities-2024-2025-v1
51897,SSG 랜더스,조병현,P,KBO_2024_2025,557,2024+2025,,,,,,,,,,,,,,,,,13,16,14,14,11,16,17,14,17,12,,,,,10,11,,,kbo-player-abilities-2024-2025-v1
55890,SSG 랜더스,천범석,P,FUTURES_2024_2025,277,2025,,,,,,,,,,,,,,,,,8,6,11,5,11,8,6,13,10,,,,,,,,,,kbo-player-abilities-2024-2025-v1
68856,SSG 랜더스,최민준,P,KBO_2024_2025,489,2024+2025,,,,,,,,,,,,,,,,,10,9,11,9,12,11,8,13,12,9,,10,,10,10,10,,,kbo-player-abilities-2024-2025-v1
54803,SSG 랜더스,최현석,P,KBO_2024_2025,87,2024+2025,,,,,,,,,,,,,,,,,11,9,11,8,11,10,9,12,9,10,,,,10,10,10,,,kbo-player-abilities-2024-2025-v1
68092,SSG 랜더스,한두솔,P,KBO_2024_2025,442,2024+2025,,,,,,,,,,,,,,,,,11,12,10,13,9,11,10,9,11,10,,,10,10,,,,,kbo-player-abilities-2024-2025-v1
55855,SSG 랜더스,화이트,P,KBO_2024_2025,562,2025,,,,,,,,,,,,,,,,,14,15,15,15,17,16,16,15,17,11,11,10,10,10,11,,10,,kbo-player-abilities-2024-2025-v1
66112,두산 베어스,김기연,C,KBO_2024_2025,528,2024+2025,13,11,11,12,12,1,10,11,10,10,11,10,12,12,10,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
55216,두산 베어스,김성재,C,KBO_2024_2025,1,2025,11,11,11,11,11,1,11,11,11,11,11,11,11,11,6,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
54219,두산 베어스,류현준,C,KBO_2024_2025,25,2024+2025,10,9,9,10,9,1,10,10,11,10,10,10,11,10,7,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
53204,두산 베어스,박민준,C,KBO_2024_2025,7,2024+2025,11,11,11,11,11,1,11,11,11,11,11,11,11,11,8,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
51298,두산 베어스,박성재,C,KBO_2024_2025,7,2025,11,11,11,11,11,1,11,11,11,11,11,11,11,11,7,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
76232,두산 베어스,양의지,C,KBO_2024_2025,1002,2024+2025,17,17,14,16,16,1,11,11,11,12,13,10,11,15,15,12,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
63202,두산 베어스,장승현,C,KBO_2024_2025,25,2024+2025,11,11,11,11,11,1,11,11,11,11,11,11,11,11,10,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
63123,두산 베어스,강승호,IF,KBO_2024_2025,966,2024+2025,11,14,8,9,11,1,14,13,10,8,15,9,10,11,13,13,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
52267,두산 베어스,김동준,IF,KBO_2024_2025,100,2025,10,11,9,9,9,1,11,11,11,11,12,11,11,10,8,12,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
65269,두산 베어스,김민혁,IF,KBO_2024_2025,29,2024+2025,10,12,12,11,10,1,11,10,11,11,11,11,11,11,10,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
55226,두산 베어스,김준상,IF,KBO_2024_2025,17,2025,10,10,10,10,10,1,11,11,11,11,11,12,11,10,7,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
64468,두산 베어스,박계범,IF,KBO_2024_2025,218,2024+2025,12,11,10,11,11,1,12,12,11,8,9,8,10,10,10,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
55252,두산 베어스,박준순,IF,KBO_2024_2025,298,2025,14,11,8,12,13,1,13,13,10,10,14,8,9,11,7,13,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
66928,두산 베어스,박준영,IF,KBO_2024_2025,338,2024+2025,9,12,11,9,9,1,13,13,10,9,10,9,11,11,9,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
50204,두산 베어스,박지훈,IF,KBO_2024_2025,55,2025,13,12,11,12,12,1,11,11,10,11,10,11,11,11,8,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
51203,두산 베어스,안재석,IF,KBO_2024_2025,147,2025,14,15,11,12,13,1,12,12,10,12,11,13,11,11,8,12,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
64153,두산 베어스,양석환,IF,KBO_2024_2025,887,2024+2025,11,16,11,10,11,1,11,12,13,12,12,12,13,11,12,13,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
54205,두산 베어스,여동건,IF,KBO_2024_2025,32,2024+2025,11,10,11,11,11,1,11,12,11,11,12,11,11,11,7,10,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
50208,두산 베어스,오명진,IF,KBO_2024_2025,373,2024+2025,12,11,10,11,12,1,13,12,13,10,12,9,13,11,9,12,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
55224,두산 베어스,이선우,IF,KBO_2024_2025,11,2025,10,10,10,11,11,1,11,11,11,11,11,11,11,11,6,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
67207,두산 베어스,이유찬,IF,KBO_2024_2025,573,2024+2025,12,9,13,11,12,1,14,14,9,11,9,12,10,12,10,10,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
54236,두산 베어스,임종성,IF,KBO_2024_2025,93,2024+2025,12,12,9,11,11,1,11,11,11,11,10,13,12,11,7,12,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
51269,두산 베어스,강현구,OF,KBO_2024_2025,2,2025,11,11,11,11,11,1,11,11,11,11,11,11,11,11,8,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
69238,두산 베어스,김대한,OF,KBO_2024_2025,126,2024+2025,9,10,10,11,10,1,12,11,11,11,10,10,10,11,8,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
53554,두산 베어스,김민석,OF,KBO_2024_2025,330,2024+2025,9,9,7,9,9,1,12,12,15,11,15,8,13,10,8,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
63257,두산 베어스,김인태,OF,KBO_2024_2025,251,2024+2025,10,12,15,10,10,1,10,9,11,10,12,9,10,12,11,10,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
78224,두산 베어스,김재환,OF,KBO_2024_2025,959,2024+2025,12,16,16,11,11,1,13,12,12,12,12,13,13,14,15,12,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
54214,두산 베어스,전다민,OF,KBO_2024_2025,46,2024+2025,10,9,11,10,10,1,12,12,11,11,11,10,11,11,8,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
79231,두산 베어스,정수빈,OF,KBO_2024_2025,1154,2024+2025,14,11,16,15,14,1,15,13,13,11,12,11,14,15,15,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
66209,두산 베어스,조수행,OF,KBO_2024_2025,522,2024+2025,12,8,12,13,12,1,15,13,12,12,12,11,11,12,11,10,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
52208,두산 베어스,천현재,OF,KBO_2024_2025,3,2025,11,11,11,11,11,1,11,11,11,11,11,11,11,11,9,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
68362,두산 베어스,추재현,OF,KBO_2024_2025,87,2025,10,10,8,10,9,1,10,10,11,12,11,12,10,10,9,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
55208,두산 베어스,케이브,OF,KBO_2024_2025,593,2025,15,15,10,14,14,1,14,14,10,10,11,10,10,12,13,13,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
66233,두산 베어스,홍성호,OF,KBO_2024_2025,42,2024+2025,12,12,10,11,11,1,11,11,11,11,11,10,11,11,9,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
72523,두산 베어스,고효준,P,KBO_2024_2025,213,2024+2025,,,,,,,,,,,,,,,,,12,10,8,8,9,9,12,8,8,11,,,,10,10,10,,,kbo-player-abilities-2024-2025-v1
68220,두산 베어스,곽빈,P,KBO_2024_2025,1181,2024+2025,,,,,,,,,,,,,,,,,15,15,14,14,18,16,16,13,15,11,,,10,11,11,,,,kbo-player-abilities-2024-2025-v1
67246,두산 베어스,김명신,P,KBO_2024_2025,211,2024+2025,,,,,,,,,,,,,,,,,10,10,12,10,10,11,9,14,10,9,,,,10,10,10,,,kbo-player-abilities-2024-2025-v1
68200,두산 베어스,김민규,P,KBO_2024_2025,164,2024+2025,,,,,,,,,,,,,,,,,10,10,10,10,11,10,9,9,11,10,,,,10,10,,,,kbo-player-abilities-2024-2025-v1
53262,두산 베어스,김유성,P,KBO_2024_2025,224,2024+2025,,,,,,,,,,,,,,,,,14,12,8,10,12,10,15,7,8,10,,,,10,10,10,,,kbo-player-abilities-2024-2025-v1
68830,두산 베어스,김정우,P,KBO_2024_2025,107,2024+2025,,,,,,,,,,,,,,,,,12,10,11,12,10,10,8,12,11,10,,,10,10,,,,,kbo-player-abilities-2024-2025-v1
54263,두산 베어스,김택연,P,KBO_2024_2025,558,2024+2025,,,,,,,,,,,,,,,,,14,15,12,14,11,15,17,10,16,11,,,10,11,,10,,,kbo-player-abilities-2024-2025-v1
55221,두산 베어스,김한중,P,KBO_2024_2025,8,2025,,,,,,,,,,,,,,,,,12,11,12,11,10,12,10,12,12,10,,,,,,,,,kbo-player-abilities-2024-2025-v1
68269,두산 베어스,김호준,P,KBO_2024_2025,122,2024+2025,,,,,,,,,,,,,,,,,10,8,10,9,9,9,8,10,9,10,9,,10,10,,,,,kbo-player-abilities-2024-2025-v1
68249,두산 베어스,박신지,P,KBO_2024_2025,305,2024+2025,,,,,,,,,,,,,,,,,12,10,11,13,11,9,6,9,14,10,,,10,10,10,,,,kbo-player-abilities-2024-2025-v1
65639,두산 베어스,박정수,P,KBO_2024_2025,256,2024+2025,,,,,,,,,,,,,,,,,9,10,13,13,10,12,7,14,12,9,10,,10,10,10,,,,kbo-player-abilities-2024-2025-v1
54213,두산 베어스,박지호,P,KBO_2024_2025,3,2024,,,,,,,,,,,,,,,,,8,10,9,9,10,10,11,9,8,,,,,,,,,,kbo-player-abilities-2024-2025-v1
67266,두산 베어스,박치국,P,KBO_2024_2025,493,2024+2025,,,,,,,,,,,,,,,,,12,12,13,13,10,14,13,15,14,10,10,,10,10,11,,,,kbo-player-abilities-2024-2025-v1
55215,두산 베어스,양재훈,P,KBO_2024_2025,93,2025,,,,,,,,,,,,,,,,,12,12,12,11,10,13,13,12,13,11,,,,10,10,10,,,kbo-player-abilities-2024-2025-v1
52202,두산 베어스,윤태호,P,KBO_2024_2025,73,2025,,,,,,,,,,,,,,,,,14,12,13,11,11,13,13,13,11,11,,,,10,10,,,,kbo-player-abilities-2024-2025-v1
69205,두산 베어스,이교훈,P,KBO_2024_2025,195,2024+2025,,,,,,,,,,,,,,,,,11,12,11,12,9,12,13,11,13,10,,,10,10,,,,,kbo-player-abilities-2024-2025-v1
52204,두산 베어스,이병헌,P,KBO_2024_2025,341,2024+2025,,,,,,,,,,,,,,,,,11,11,10,12,9,10,11,7,12,10,,,,10,,,,,kbo-player-abilities-2024-2025-v1
64805,두산 베어스,이승진,P,FUTURES_2024_2025,94,2024+2025,,,,,,,,,,,,,,,,,8,8,8,8,8,8,6,10,7,,,,,,,,,,kbo-player-abilities-2024-2025-v1
66291,두산 베어스,이영하,P,KBO_2024_2025,597,2024+2025,,,,,,,,,,,,,,,,,14,14,10,15,11,12,16,7,13,9,,,,10,10,10,,,kbo-player-abilities-2024-2025-v1
55239,두산 베어스,잭로그,P,KBO_2024_2025,722,2025,,,,,,,,,,,,,,,,,10,15,16,16,17,17,15,17,17,11,10,10,10,10,10,,10,,kbo-player-abilities-2024-2025-v1
50211,두산 베어스,제환유,P,KBO_2024_2025,78,2025,,,,,,,,,,,,,,,,,11,9,9,10,11,8,7,8,10,10,,,,10,10,10,,,kbo-player-abilities-2024-2025-v1
55268,두산 베어스,최민석,P,KBO_2024_2025,333,2025,,,,,,,,,,,,,,,,,10,10,12,12,15,10,8,11,12,,10,,,10,,10,,,kbo-player-abilities-2024-2025-v1
51264,두산 베어스,최승용,P,KBO_2024_2025,631,2024+2025,,,,,,,,,,,,,,,,,10,10,14,12,16,12,6,16,13,11,,,,10,9,10,,,kbo-player-abilities-2024-2025-v1
67263,두산 베어스,최원준,P,KBO_2024_2025,946,2024+2025,,,,,,,,,,,,,,,,,10,8,13,7,14,10,6,15,11,10,,,,9,10,10,,,kbo-player-abilities-2024-2025-v1
50206,두산 베어스,최종인,P,KBO_2024_2025,51,2024+2025,,,,,,,,,,,,,,,,,12,12,10,12,9,12,14,9,11,10,,,,10,,,,,kbo-player-abilities-2024-2025-v1
53259,두산 베어스,최준호,P,KBO_2024_2025,388,2024+2025,,,,,,,,,,,,,,,,,11,10,10,8,12,10,10,10,8,10,,,,10,10,10,,,kbo-player-abilities-2024-2025-v1
52206,두산 베어스,최지강,P,KBO_2024_2025,371,2024+2025,,,,,,,,,,,,,,,,,13,13,12,11,10,14,15,13,11,,10,10,10,10,,,10,,kbo-player-abilities-2024-2025-v1
55257,두산 베어스,콜어빈,P,KBO_2024_2025,649,2025,,,,,,,,,,,,,,,,,12,13,10,14,17,11,13,7,11,10,9,10,10,10,11,,10,,kbo-player-abilities-2024-2025-v1
61643,두산 베어스,홍건희,P,KBO_2024_2025,347,2024+2025,,,,,,,,,,,,,,,,,11,10,8,11,10,9,11,7,10,9,,,,10,10,,,,kbo-player-abilities-2024-2025-v1
55267,두산 베어스,홍민규,P,KBO_2024_2025,151,2025,,,,,,,,,,,,,,,,,10,9,11,9,12,9,6,11,11,9,,,10,9,10,,,,kbo-player-abilities-2024-2025-v1
55258,두산 베어스,황희천,P,FUTURES_2024_2025,16,2025,,,,,,,,,,,,,,,,,8,9,8,9,7,8,10,7,9,,,,,,,,,,kbo-player-abilities-2024-2025-v1
54506,롯데 자이언츠,강승구,C,KBO_2024_2025,3,2024+2025,11,11,11,11,11,1,11,11,11,11,11,11,11,11,7,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
55509,롯데 자이언츠,박건우,C,KBO_2024_2025,3,2025,11,11,11,11,11,1,11,11,11,11,11,11,11,11,7,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
55563,롯데 자이언츠,박재엽,C,KBO_2024_2025,16,2025,11,12,11,11,11,1,11,11,11,11,11,11,11,11,6,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
54507,롯데 자이언츠,백두산,C,KBO_2024_2025,1,2024,9,10,9,9,9,1,10,10,9,9,9,9,9,8,7,10,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
51528,롯데 자이언츠,손성빈,C,KBO_2024_2025,240,2024+2025,8,11,9,9,8,1,9,9,11,12,13,11,11,10,8,10,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
61102,롯데 자이언츠,유강남,C,KBO_2024_2025,505,2024+2025,13,13,11,12,12,1,7,8,12,12,10,13,11,12,13,10,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
68518,롯데 자이언츠,정보근,C,KBO_2024_2025,292,2024+2025,8,9,11,8,9,1,9,9,12,12,11,12,11,11,9,10,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
69517,롯데 자이언츠,고승민,IF,KBO_2024_2025,1070,2024+2025,15,12,14,14,14,1,12,13,14,14,8,13,13,13,10,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
77564,롯데 자이언츠,김민성,IF,KBO_2024_2025,338,2024+2025,12,12,15,11,11,1,9,9,10,11,11,12,10,12,13,10,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
52514,롯데 자이언츠,김세민,IF,FUTURES_2024_2025,189,2025,10,10,8,10,10,1,10,10,9,9,9,9,9,8,6,10,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
51551,롯데 자이언츠,나승엽,IF,KBO_2024_2025,881,2024+2025,13,14,16,13,13,1,9,9,10,11,11,11,9,12,9,10,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
62931,롯데 자이언츠,노진혁,IF,KBO_2024_2025,226,2024+2025,11,11,11,11,11,1,10,9,11,11,11,10,11,12,13,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
62802,롯데 자이언츠,박승욱,IF,KBO_2024_2025,560,2024+2025,9,9,10,9,8,1,12,11,10,12,12,12,10,10,11,10,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
55530,롯데 자이언츠,박찬형,IF,KBO_2024_2025,148,2025,15,14,11,13,13,1,11,11,12,11,12,10,12,12,8,12,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
50150,롯데 자이언츠,손호영,IF,KBO_2024_2025,805,2024+2025,13,13,8,13,13,1,13,14,9,9,11,9,9,11,11,12,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
69508,롯데 자이언츠,신윤후,IF,KBO_2024_2025,48,2024+2025,10,9,9,10,10,1,11,12,11,11,11,11,11,11,10,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
55511,롯데 자이언츠,이태경,IF,KBO_2024_2025,1,2025,11,11,11,11,11,1,11,11,11,11,11,11,11,11,7,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
