kbo_player_id,team,player_name,position_group,column,before,after,delta,source_level,formula_version
53262,두산 베어스,김유성,P,pitcher_stuff,11,12,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
53262,두산 베어스,김유성,P,pitcher_command,7,8,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
53262,두산 베어스,김유성,P,pitcher_movement,8,10,2,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
53262,두산 베어스,김유성,P,pitcher_pitchability,9,10,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
53262,두산 베어스,김유성,P,pitcher_strikeout,18,15,-3,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
53262,두산 베어스,김유성,P,pitcher_walk_control,4,7,3,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
53262,두산 베어스,김유성,P,pitcher_composure,5,8,3,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
68830,두산 베어스,김정우,P,pitcher_stamina,9,10,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
68830,두산 베어스,김정우,P,pitcher_pitchability,9,10,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
68830,두산 베어스,김정우,P,pitcher_strikeout,4,8,4,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
68830,두산 베어스,김정우,P,pitcher_walk_control,13,12,-1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
68830,두산 베어스,김정우,P,pitcher_composure,12,11,-1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
54263,두산 베어스,김택연,P,pitcher_stuff,14,15,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
54263,두산 베어스,김택연,P,pitcher_command,11,12,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
54263,두산 베어스,김택연,P,pitcher_stamina,10,11,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
54263,두산 베어스,김택연,P,pitcher_pitchability,16,15,-1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
54263,두산 베어스,김택연,P,pitcher_strikeout,19,17,-2,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
54263,두산 베어스,김택연,P,pitcher_walk_control,8,10,2,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
54263,두산 베어스,김택연,P,pitcher_composure,17,16,-1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
55221,두산 베어스,김한중,P,pitcher_command,13,12,-1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
55221,두산 베어스,김한중,P,pitcher_movement,12,11,-1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
55221,두산 베어스,김한중,P,pitcher_stamina,9,10,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
55221,두산 베어스,김한중,P,pitcher_pitchability,13,12,-1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
55221,두산 베어스,김한중,P,pitcher_strikeout,9,10,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
55221,두산 베어스,김한중,P,pitcher_walk_control,15,12,-3,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
55221,두산 베어스,김한중,P,pitcher_composure,15,12,-3,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
68269,두산 베어스,김호준,P,pitcher_stuff,7,8,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
68269,두산 베어스,김호준,P,pitcher_command,8,10,2,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
68269,두산 베어스,김호준,P,pitcher_movement,6,9,3,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
68269,두산 베어스,김호준,P,pitcher_stamina,8,9,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
68269,두산 베어스,김호준,P,pitcher_pitchability,7,9,2,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
68269,두산 베어스,김호준,P,pitcher_strikeout,7,8,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
68269,두산 베어스,김호준,P,pitcher_walk_control,9,10,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
68269,두산 베어스,김호준,P,pitcher_composure,7,9,2,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
68249,두산 베어스,박신지,P,pitcher_stuff,9,10,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
68249,두산 베어스,박신지,P,pitcher_command,10,11,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
68249,두산 베어스,박신지,P,pitcher_movement,14,13,-1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
68249,두산 베어스,박신지,P,pitcher_stamina,10,11,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
68249,두산 베어스,박신지,P,pitcher_pitchability,8,9,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
68249,두산 베어스,박신지,P,pitcher_strikeout,2,6,4,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
68249,두산 베어스,박신지,P,pitcher_walk_control,8,9,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
68249,두산 베어스,박신지,P,pitcher_composure,15,14,-1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
65639,두산 베어스,박정수,P,pitcher_command,12,13,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
65639,두산 베어스,박정수,P,pitcher_movement,14,13,-1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
65639,두산 베어스,박정수,P,pitcher_stamina,9,10,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
65639,두산 베어스,박정수,P,pitcher_pitchability,11,12,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
65639,두산 베어스,박정수,P,pitcher_strikeout,4,7,3,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
65639,두산 베어스,박정수,P,pitcher_walk_control,17,14,-3,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
65639,두산 베어스,박정수,P,pitcher_composure,13,12,-1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
54213,두산 베어스,박지호,P,pitcher_stuff,7,10,3,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
54213,두산 베어스,박지호,P,pitcher_command,5,9,4,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
54213,두산 베어스,박지호,P,pitcher_movement,6,9,3,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
54213,두산 베어스,박지호,P,pitcher_stamina,7,10,3,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
54213,두산 베어스,박지호,P,pitcher_pitchability,7,10,3,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
54213,두산 베어스,박지호,P,pitcher_strikeout,12,11,-1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
54213,두산 베어스,박지호,P,pitcher_walk_control,6,9,3,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
54213,두산 베어스,박지호,P,pitcher_composure,4,8,4,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
67266,두산 베어스,박치국,P,pitcher_stuff,13,12,-1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
67266,두산 베어스,박치국,P,pitcher_command,14,13,-1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
67266,두산 베어스,박치국,P,pitcher_movement,16,13,-3,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
67266,두산 베어스,박치국,P,pitcher_pitchability,17,14,-3,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
67266,두산 베어스,박치국,P,pitcher_strikeout,16,13,-3,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
67266,두산 베어스,박치국,P,pitcher_walk_control,16,15,-1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
67266,두산 베어스,박치국,P,pitcher_composure,17,14,-3,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
55215,두산 베어스,양재훈,P,pitcher_stuff,11,12,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
55215,두산 베어스,양재훈,P,pitcher_stamina,9,10,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
55215,두산 베어스,양재훈,P,pitcher_pitchability,14,13,-1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
55215,두산 베어스,양재훈,P,pitcher_strikeout,14,13,-1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
55215,두산 베어스,양재훈,P,pitcher_walk_control,13,12,-1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
55215,두산 베어스,양재훈,P,pitcher_composure,14,13,-1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
52202,두산 베어스,윤태호,P,pitcher_command,14,13,-1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
52202,두산 베어스,윤태호,P,pitcher_movement,12,11,-1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
52202,두산 베어스,윤태호,P,pitcher_stamina,10,11,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
52202,두산 베어스,윤태호,P,pitcher_pitchability,16,13,-3,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
52202,두산 베어스,윤태호,P,pitcher_strikeout,15,13,-2,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
52202,두산 베어스,윤태호,P,pitcher_walk_control,16,13,-3,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
52202,두산 베어스,윤태호,P,pitcher_composure,12,11,-1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
69205,두산 베어스,이교훈,P,pitcher_stuff,13,12,-1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
69205,두산 베어스,이교훈,P,pitcher_command,12,11,-1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
69205,두산 베어스,이교훈,P,pitcher_movement,16,12,-4,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
69205,두산 베어스,이교훈,P,pitcher_stamina,8,9,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
69205,두산 베어스,이교훈,P,pitcher_pitchability,14,12,-2,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
69205,두산 베어스,이교훈,P,pitcher_strikeout,16,13,-3,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
69205,두산 베어스,이교훈,P,pitcher_walk_control,10,11,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
69205,두산 베어스,이교훈,P,pitcher_composure,16,13,-3,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
52204,두산 베어스,이병헌,P,pitcher_stuff,10,11,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
52204,두산 베어스,이병헌,P,pitcher_command,8,10,2,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
52204,두산 베어스,이병헌,P,pitcher_movement,11,12,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
52204,두산 베어스,이병헌,P,pitcher_stamina,8,9,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
52204,두산 베어스,이병헌,P,pitcher_pitchability,8,10,2,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
52204,두산 베어스,이병헌,P,pitcher_strikeout,10,11,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
52204,두산 베어스,이병헌,P,pitcher_walk_control,4,7,3,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
52204,두산 베어스,이병헌,P,pitcher_composure,9,12,3,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
64805,두산 베어스,이승진,P,pitcher_stuff,9,8,-1,FUTURES_2024_2025,kbo-player-abilities-2024-2025-v1
64805,두산 베어스,이승진,P,pitcher_command,9,8,-1,FUTURES_2024_2025,kbo-player-abilities-2024-2025-v1
64805,두산 베어스,이승진,P,pitcher_stamina,7,8,1,FUTURES_2024_2025,kbo-player-abilities-2024-2025-v1
64805,두산 베어스,이승진,P,pitcher_strikeout,5,6,1,FUTURES_2024_2025,kbo-player-abilities-2024-2025-v1
64805,두산 베어스,이승진,P,pitcher_walk_control,12,10,-2,FUTURES_2024_2025,kbo-player-abilities-2024-2025-v1
64805,두산 베어스,이승진,P,pitcher_composure,5,7,2,FUTURES_2024_2025,kbo-player-abilities-2024-2025-v1
66291,두산 베어스,이영하,P,pitcher_command,7,10,3,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
66291,두산 베어스,이영하,P,pitcher_movement,16,15,-1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
66291,두산 베어스,이영하,P,pitcher_stamina,10,11,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
66291,두산 베어스,이영하,P,pitcher_strikeout,18,16,-2,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
66291,두산 베어스,이영하,P,pitcher_walk_control,4,7,3,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
55239,두산 베어스,잭로그,P,pitcher_stuff,14,15,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
55239,두산 베어스,잭로그,P,pitcher_command,15,16,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
55239,두산 베어스,잭로그,P,pitcher_movement,19,16,-3,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
55239,두산 베어스,잭로그,P,pitcher_stamina,20,17,-3,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
55239,두산 베어스,잭로그,P,pitcher_pitchability,19,17,-2,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
55239,두산 베어스,잭로그,P,pitcher_strikeout,17,15,-2,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
55239,두산 베어스,잭로그,P,pitcher_walk_control,19,17,-2,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
55239,두산 베어스,잭로그,P,pitcher_composure,19,17,-2,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
50211,두산 베어스,제환유,P,pitcher_stuff,7,9,2,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
50211,두산 베어스,제환유,P,pitcher_command,8,9,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
50211,두산 베어스,제환유,P,pitcher_movement,7,10,3,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
50211,두산 베어스,제환유,P,pitcher_stamina,12,11,-1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
50211,두산 베어스,제환유,P,pitcher_pitchability,5,8,3,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
50211,두산 베어스,제환유,P,pitcher_strikeout,3,7,4,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
50211,두산 베어스,제환유,P,pitcher_walk_control,5,8,3,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
50211,두산 베어스,제환유,P,pitcher_composure,9,10,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
55268,두산 베어스,최민석,P,pitcher_stuff,8,10,2,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
55268,두산 베어스,최민석,P,pitcher_command,11,12,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
55268,두산 베어스,최민석,P,pitcher_movement,11,12,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
55268,두산 베어스,최민석,P,pitcher_stamina,17,15,-2,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
55268,두산 베어스,최민석,P,pitcher_pitchability,9,10,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
55268,두산 베어스,최민석,P,pitcher_strikeout,5,8,3,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
55268,두산 베어스,최민석,P,pitcher_walk_control,10,11,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
55268,두산 베어스,최민석,P,pitcher_composure,13,12,-1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
51264,두산 베어스,최승용,P,pitcher_movement,13,12,-1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
51264,두산 베어스,최승용,P,pitcher_stamina,19,16,-3,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
51264,두산 베어스,최승용,P,pitcher_strikeout,2,6,4,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
51264,두산 베어스,최승용,P,pitcher_walk_control,18,16,-2,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
51264,두산 베어스,최승용,P,pitcher_composure,14,13,-1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
67263,두산 베어스,최원준,P,pitcher_stuff,6,8,2,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
67263,두산 베어스,최원준,P,pitcher_command,12,13,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
67263,두산 베어스,최원준,P,pitcher_movement,6,7,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
67263,두산 베어스,최원준,P,pitcher_stamina,13,14,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
67263,두산 베어스,최원준,P,pitcher_pitchability,9,10,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
67263,두산 베어스,최원준,P,pitcher_strikeout,2,6,4,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
67263,두산 베어스,최원준,P,pitcher_walk_control,16,15,-1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
50206,두산 베어스,최종인,P,pitcher_stuff,13,12,-1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
50206,두산 베어스,최종인,P,pitcher_command,9,10,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
50206,두산 베어스,최종인,P,pitcher_movement,13,12,-1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
50206,두산 베어스,최종인,P,pitcher_stamina,8,9,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
50206,두산 베어스,최종인,P,pitcher_pitchability,13,12,-1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
50206,두산 베어스,최종인,P,pitcher_strikeout,18,14,-4,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
50206,두산 베어스,최종인,P,pitcher_walk_control,7,9,2,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
50206,두산 베어스,최종인,P,pitcher_composure,12,11,-1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
53259,두산 베어스,최준호,P,pitcher_stuff,7,10,3,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
53259,두산 베어스,최준호,P,pitcher_command,9,10,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
53259,두산 베어스,최준호,P,pitcher_movement,5,8,3,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
53259,두산 베어스,최준호,P,pitcher_stamina,10,12,2,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
53259,두산 베어스,최준호,P,pitcher_pitchability,7,10,3,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
53259,두산 베어스,최준호,P,pitcher_strikeout,7,10,3,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
53259,두산 베어스,최준호,P,pitcher_walk_control,9,10,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
53259,두산 베어스,최준호,P,pitcher_composure,5,8,3,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
52206,두산 베어스,최지강,P,pitcher_command,11,12,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
52206,두산 베어스,최지강,P,pitcher_movement,12,11,-1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
52206,두산 베어스,최지강,P,pitcher_pitchability,15,14,-1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
52206,두산 베어스,최지강,P,pitcher_strikeout,18,15,-3,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
52206,두산 베어스,최지강,P,pitcher_walk_control,14,13,-1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
52206,두산 베어스,최지강,P,pitcher_composure,9,11,2,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
55257,두산 베어스,콜어빈,P,pitcher_stuff,12,13,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
55257,두산 베어스,콜어빈,P,pitcher_command,8,10,2,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
55257,두산 베어스,콜어빈,P,pitcher_movement,15,14,-1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
55257,두산 베어스,콜어빈,P,pitcher_stamina,20,17,-3,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
55257,두산 베어스,콜어빈,P,pitcher_pitchability,10,11,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
55257,두산 베어스,콜어빈,P,pitcher_strikeout,14,13,-1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
55257,두산 베어스,콜어빈,P,pitcher_walk_control,4,7,3,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
55257,두산 베어스,콜어빈,P,pitcher_composure,10,11,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
61643,두산 베어스,홍건희,P,pitcher_stuff,9,10,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
61643,두산 베어스,홍건희,P,pitcher_command,6,8,2,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
61643,두산 베어스,홍건희,P,pitcher_movement,8,11,3,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
61643,두산 베어스,홍건희,P,pitcher_stamina,9,10,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
61643,두산 베어스,홍건희,P,pitcher_pitchability,6,9,3,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
61643,두산 베어스,홍건희,P,pitcher_walk_control,3,7,4,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
61643,두산 베어스,홍건희,P,pitcher_composure,6,10,4,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
55267,두산 베어스,홍민규,P,pitcher_stuff,7,9,2,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
55267,두산 베어스,홍민규,P,pitcher_command,10,11,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
55267,두산 베어스,홍민규,P,pitcher_movement,7,9,2,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
55267,두산 베어스,홍민규,P,pitcher_stamina,11,12,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
55267,두산 베어스,홍민규,P,pitcher_pitchability,7,9,2,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
55267,두산 베어스,홍민규,P,pitcher_strikeout,2,6,4,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
55267,두산 베어스,홍민규,P,pitcher_composure,10,11,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
55258,두산 베어스,황희천,P,pitcher_stuff,10,9,-1,FUTURES_2024_2025,kbo-player-abilities-2024-2025-v1
55258,두산 베어스,황희천,P,pitcher_command,7,8,1,FUTURES_2024_2025,kbo-player-abilities-2024-2025-v1
55258,두산 베어스,황희천,P,pitcher_movement,10,9,-1,FUTURES_2024_2025,kbo-player-abilities-2024-2025-v1
55258,두산 베어스,황희천,P,pitcher_stamina,6,7,1,FUTURES_2024_2025,kbo-player-abilities-2024-2025-v1
55258,두산 베어스,황희천,P,pitcher_pitchability,9,8,-1,FUTURES_2024_2025,kbo-player-abilities-2024-2025-v1
55258,두산 베어스,황희천,P,pitcher_strikeout,12,10,-2,FUTURES_2024_2025,kbo-player-abilities-2024-2025-v1
55258,두산 베어스,황희천,P,pitcher_walk_control,5,7,2,FUTURES_2024_2025,kbo-player-abilities-2024-2025-v1
55258,두산 베어스,황희천,P,pitcher_composure,10,9,-1,FUTURES_2024_2025,kbo-player-abilities-2024-2025-v1
54506,롯데 자이언츠,강승구,C,contact,10,11,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
54506,롯데 자이언츠,강승구,C,power,10,11,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
54506,롯데 자이언츠,강승구,C,plate_discipline,10,11,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
54506,롯데 자이언츠,강승구,C,bat_control,10,11,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
55509,롯데 자이언츠,박건우,C,contact,10,11,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
55509,롯데 자이언츠,박건우,C,power,10,11,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
55509,롯데 자이언츠,박건우,C,plate_discipline,10,11,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
55509,롯데 자이언츠,박건우,C,bat_control,10,11,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
55563,롯데 자이언츠,박재엽,C,power,13,12,-1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
55563,롯데 자이언츠,박재엽,C,plate_discipline,12,11,-1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
54507,롯데 자이언츠,백두산,C,contact,5,9,4,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
54507,롯데 자이언츠,백두산,C,power,8,10,2,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
54507,롯데 자이언츠,백두산,C,plate_discipline,4,9,5,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
54507,롯데 자이언츠,백두산,C,bat_control,4,9,5,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
54507,롯데 자이언츠,백두산,C,timing,7,9,2,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
54507,롯데 자이언츠,백두산,C,speed,9,10,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
54507,롯데 자이언츠,백두산,C,baserunning_judgment,9,10,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
51528,롯데 자이언츠,손성빈,C,contact,5,8,3,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
51528,롯데 자이언츠,손성빈,C,power,7,11,4,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
51528,롯데 자이언츠,손성빈,C,plate_discipline,7,9,2,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
51528,롯데 자이언츠,손성빈,C,bat_control,7,9,2,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
51528,롯데 자이언츠,손성빈,C,timing,6,8,2,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
51528,롯데 자이언츠,손성빈,C,speed,10,9,-1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
51528,롯데 자이언츠,손성빈,C,baserunning_judgment,11,9,-2,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
61102,롯데 자이언츠,유강남,C,contact,15,13,-2,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
61102,롯데 자이언츠,유강남,C,power,14,13,-1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
61102,롯데 자이언츠,유강남,C,timing,13,12,-1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
61102,롯데 자이언츠,유강남,C,speed,8,7,-1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
61102,롯데 자이언츠,유강남,C,baserunning_judgment,9,8,-1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
68518,롯데 자이언츠,정보근,C,contact,6,8,2,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
68518,롯데 자이언츠,정보근,C,power,7,9,2,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
68518,롯데 자이언츠,정보근,C,plate_discipline,12,11,-1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
68518,롯데 자이언츠,정보근,C,bat_control,6,8,2,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
68518,롯데 자이언츠,정보근,C,timing,8,9,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
68518,롯데 자이언츠,정보근,C,speed,10,9,-1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
68518,롯데 자이언츠,정보근,C,baserunning_judgment,11,9,-2,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
69517,롯데 자이언츠,고승민,IF,power,11,12,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
69517,롯데 자이언츠,고승민,IF,plate_discipline,15,14,-1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
